date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2019-04-14,21.115384615384617,23.515384615384615,190.53846153846155,392.0769230769231,471.53846153846155,21.253846153846155,51.146153846153844,781.8,105.23076923076923,2.3076923076923075,0,19,4
2019-04-15,20.53076923076923,48.53846153846154,244.07692307692307,67.61538461538461,306.2307692307692,21.5,53.96153846153846,782.9307692307692,80.92307692307692,2.423076923076923,0,19,4
2019-04-16,19.73846153846154,41.58461538461539,242.6153846153846,108.61538461538461,315.6923076923077,23.76153846153846,60.86923076923077,783.0615384615384,83.61538461538461,1.7846153846153845,0,19,4
2019-04-17,20.753846153846155,25.846153846153847,215.53846153846155,326.0769230769231,483.53846153846155,25.338461538461537,58.46923076923077,782.6461538461538,101.84615384615384,2.0076923076923077,0,19,4
2019-04-18,21.576923076923077,23.823076923076922,262.15384615384613,301.0769230769231,448.53846153846155,22.376923076923074,54.33846153846154,782.8538461538462,87.38461538461539,2.6384615384615384,0,19,4
2019-04-19,21.615384615384617,16.96923076923077,217.30769230769232,426.53846153846155,499.15384615384613,20.56153846153846,51.361538461538466,782.7692307692307,85.46153846153847,3.1076923076923078,0,19,4
2019-04-20,21.853846153846156,33.15384615384615,249.15384615384616,197.53846153846155,414.84615384615387,20.584615384615386,52.16153846153846,781.8923076923077,62.76923076923077,2.1307692307692307,0,19,4
2019-04-21,21.069230769230767,24.392307692307693,238.76923076923077,281.38461538461536,449.3076923076923,23.23076923076923,55.43076923076923,780.9923076923077,92.23076923076923,2.1923076923076925,0,19,4
2019-04-22,19.615384615384617,24.415384615384614,250.76923076923077,281.2307692307692,448.6923076923077,25.1,67.45384615384616,781.1692307692308,95.23076923076923,1.7384615384615385,0,19,4
2019-04-23,20.215384615384615,29.015384615384615,180.69230769230768,360.46153846153845,483.38461538461536,20.83076923076923,63.07692307692308,782.7230769230769,74.23076923076923,1.6384615384615384,0,19,4
2019-04-24,22.415384615384614,30.307692307692307,322.0,146.46153846153845,440.2307692307692,14.169230769230769,40.45384615384615,782.7461538461539,72.6923076923077,4.446153846153846,0,19,4
2019-04-25,22.22307692307692,9.399999999999999,196.6153846153846,417.6923076923077,542.2307692307693,15.076923076923077,40.4076923076923,782.7307692307693,64.53846153846153,4.1692307692307695,0,19,4
2019-04-26,22.646153846153844,3.6846153846153844,108.3076923076923,635.6153846153846,602.4615384615385,12.0,28.984615384615385,781.6615384615385,72.38461538461539,3.1846153846153844,0,19,4
2019-04-27,23.569230769230767,18.284615384615385,167.6153846153846,436.9230769230769,524.6923076923077,16.576923076923077,34.64615384615385,781.8307692307692,69.0,2.5,0,19,4
2019-04-28,22.246153846153845,42.715384615384615,189.15384615384616,218.30769230769232,389.6923076923077,21.984615384615385,43.184615384615384,782.7692307692307,83.46153846153847,2.853846153846154,0,19,4
2019-04-29,23.22307692307692,36.176923076923075,224.46153846153845,247.69230769230768,438.0,18.707692307692305,43.8,783.0307692307692,79.23076923076923,4.269230769230769,0,19,4
2019-04-30,23.684615384615384,30.56923076923077,305.0769230769231,149.92307692307693,411.38461538461536,17.276923076923076,38.184615384615384,783.0538461538462,88.15384615384616,4.207692307692308,0,19,4
2019-05-01,24.200000000000003,9.892307692307693,186.6153846153846,518.1538461538462,549.5384615384615,16.576923076923077,32.707692307692305,782.3538461538462,80.92307692307692,4.161538461538462,0,19,5
2019-05-02,24.176923076923078,11.107692307692307,167.23076923076923,508.0,562.7692307692307,12.553846153846154,32.1,782.5153846153846,78.3076923076923,4.746153846153846,0,19,5
2019-05-03,24.700000000000003,7.184615384615385,142.76923076923077,604.0769230769231,584.7692307692307,9.315384615384614,23.161538461538463,782.2153846153846,67.84615384615384,5.1692307692307695,0,19,5
2019-05-04,24.99230769230769,0.8384615384615385,66.84615384615384,775.3076923076923,624.5384615384615,10.938461538461537,26.77692307692308,781.4538461538461,94.61538461538461,3.930769230769231,0,19,5
2019-05-05,24.384615384615383,6.576923076923077,158.0,589.1538461538462,561.6923076923077,18.215384615384615,37.08461538461539,782.4461538461538,87.3076923076923,4.8769230769230765,0,19,5
2019-05-06,25.04615384615385,13.430769230769231,153.15384615384616,531.2307692307693,537.6153846153846,15.546153846153846,28.153846153846153,782.5461538461539,81.23076923076923,4.246153846153846,0,19,5
2019-05-07,24.76153846153846,15.092307692307692,218.69230769230768,408.53846153846155,502.53846153846155,14.561538461538463,25.984615384615385,782.323076923077,59.0,4.223076923076923,0,19,5
2019-05-08,24.415384615384614,23.084615384615386,286.84615384615387,232.0,434.9230769230769,16.138461538461538,27.4,781.4923076923077,83.3076923076923,3.1153846153846154,0,19,5
2019-05-09,23.446153846153848,17.984615384615385,256.38461538461536,325.9230769230769,497.0769230769231,19.615384615384617,36.323076923076925,780.9076923076923,90.38461538461539,3.4923076923076923,0,19,5
2019-05-10,23.93846153846154,7.4692307692307685,89.61538461538461,667.7692307692307,600.7692307692307,14.723076923076924,24.161538461538463,781.0615384615384,85.6923076923077,4.3076923076923075,0,19,5
2019-05-11,24.092307692307692,3.3692307692307697,95.84615384615384,698.7692307692307,598.7692307692307,15.86923076923077,26.700000000000003,781.4307692307692,80.6923076923077,3.6769230769230767,0,19,5
2019-05-12,23.146153846153844,19.315384615384616,145.6153846153846,469.2307692307692,504.3076923076923,17.56153846153846,33.84615384615385,781.6615384615385,77.0,4.053846153846154,0,19,5
2019-05-13,23.661538461538463,3.8230769230769233,119.84615384615384,613.6923076923077,580.5384615384615,20.6,40.65384615384615,781.0153846153846,90.46153846153847,3.8230769230769233,0,19,5
2019-05-14,23.623076923076926,14.899999999999999,243.30769230769232,383.2307692307692,503.53846153846155,18.26923076923077,40.29230769230769,781.3076923076923,85.07692307692308,3.1153846153846154,0,19,5
2019-05-15,24.03846153846154,23.03076923076923,215.15384615384616,334.9230769230769,450.0769230769231,16.592307692307692,33.58461538461539,781.7153846153846,83.76923076923077,3.553846153846154,0,19,5
2019-05-16,24.6,15.315384615384614,199.76923076923077,433.7692307692308,514.6923076923077,16.715384615384615,33.19230769230769,781.5384615384615,97.38461538461539,3.423076923076923,0,19,5
2019-05-17,24.653846153846153,28.93846153846154,240.0,267.0,402.7692307692308,17.315384615384616,34.37692307692308,781.5230769230768,103.38461538461539,2.792307692307692,0,19,5
2019-05-18,23.353846153846156,29.45384615384615,167.92307692307693,343.9230769230769,430.9230769230769,21.76153846153846,38.37692307692308,781.1307692307693,89.0,1.7076923076923076,0,19,5
2019-05-19,18.93076923076923,22.923076923076923,211.23076923076923,321.46153846153845,438.84615384615387,26.476923076923075,76.07692307692308,782.0461538461539,241.53846153846155,1.1,0,19,5
2019-05-20,17.361538461538462,58.56153846153846,247.92307692307693,6.153846153846154,250.6153846153846,26.846153846153847,81.32307692307693,783.1384615384615,151.76923076923077,0.8923076923076922,0,19,5
2019-05-21,18.092307692307692,27.707692307692305,235.15384615384616,279.84615384615387,446.0,26.5,77.1076923076923,783.0538461538462,141.92307692307693,1.2230769230769232,0,19,5
2019-05-22,17.93076923076923,50.8,217.76923076923077,114.38461538461539,327.61538461538464,24.99230769230769,77.03076923076922,782.7230769230769,71.23076923076923,2.1384615384615384,0,19,5
2019-05-23,17.007692307692306,39.93846153846154,329.2307692307692,50.84615384615385,372.2307692307692,27.053846153846152,86.45384615384616,782.3615384615385,78.6923076923077,3.161538461538462,0,19,5
2019-05-24,18.553846153846152,17.215384615384615,250.84615384615384,380.61538461538464,473.2307692307692,21.976923076923075,69.6,782.8,118.61538461538461,2.1846153846153844,0,19,5
2019-05-25,19.53846153846154,33.08461538461539,277.38461538461536,173.46153846153845,406.61538461538464,18.723076923076924,60.07692307692308,783.2461538461539,98.46153846153847,2.4076923076923076,0,19,5
2019-05-26,20.092307692307692,3.723076923076923,116.76923076923077,666.1538461538462,574.6153846153846,18.46153846153846,56.3,782.1076923076923,86.23076923076923,3.2615384615384615,0,19,5
2019-05-27,19.838461538461537,11.538461538461538,179.76923076923077,493.6923076923077,526.3076923076923,20.515384615384615,61.5,781.4153846153846,90.53846153846153,2.730769230769231,0,19,5
2019-05-28,20.200000000000003,23.86923076923077,297.46153846153845,226.84615384615384,428.46153846153845,19.861538461538462,58.97692307692308,781.6692307692308,144.15384615384616,1.9923076923076921,0,19,5
